CODIGO,GRUP,ESTMIN  ,ESTAMAX  ,SALDO   ,PRECOCUSTO ,PREVENDA,UN,CUSTOMED,DESCRICAO
000255,0007,00000000,00000000,00000000,000000136000,00002050,UN,00000000,XICARA C/PIRES CRYSTAL C/6                        
000256,0019,00000600,00000000,00000300,000000013200,00000260,CX,00000000,TINTA TINGIR ROUPA VERMELHA                       
000257,0019,00000500,00000000,00000700,000000013200,00000260,CX,00000000,TINTA TINGIR ROUPA MARRON                         
000258,0019,00000600,00000000,00000200,000000015000,00000260,UN,00000000,TINTA TINGIR ROUPA AMARELA                        
000259,0019,00001200,00000000,00000600,000000013200,00000260,UN,00000000,TINTA TINGIR ROUPA CINZA                          
000260,0008,00000500,00000000,00000200,000000016000,00001190,UN,00000000,TABULEIRO GALV.GAZARRA 30X40                      
000261,0013,00000000,00000000,00000000,000000016700,00000260,UN,00000000,COLA MADEIRA 100G MUNDIAL PRIME                   
000262,0042,00000000,00000000,00000900,000000006500,00000100,UN,00000000,BICO QUEBRA JATO 1/2 FORSAN                       
000263,0016,00000000,00000000,00000000,000001803800,00027090,UN,00000000,PLAINA FORT 650W 127V FT1910                      
000264,0019,00000500,00000000,00000600,000000017100,00000260,UN,00000000,TINTA TINGIR ROUPA A.MARINHO                      
000265,0023,00001000,00000000,00002400,000000036800,00000595,UN,00000000,AGUA RAZ 0,450ML                                  
000266,0055,00001000,00000000,00000500,000000024900,00000395,UN,00000026,AGUA P/BATERIA 1LT                                
000267,0019,00001000,00000000,00000300,000000015000,00000260,UN,00000026,TINTA TINGIR ROUPA VERDE                          
000268,0007,00000000,00000000,00000700,000000021600,00000380,CX,00000000,PORTA CERVEJA 600ML                               
000269,0007,00000000,00000000,00000300,000000040600,00000760,UN,00000000,PORTA CERVEJA LITRAO                              
000270,0007,00000000,00000000,00000300,000000023800,00000480,CX,00000000,PROTETOR DE ALIMENTOS 30CM                        
000271,0029,00001200,00000000,00000500,000000134700,00002090,UN,00000009,QUADRO DISTR.FAME SOBR.3NEMA/4DIN REF3212         
000272,0029,00000500,00000000,00000400,000000212530,00003290,UN,00000699,QUADRO DISTR.FAME SOBR.6NEMA/8DIN REF3213         
000273,0016,00001000,00000000,00000300,000000111434,00001750,UN,00000000,CHAVE AJUSTAVEL 08"                               
000274,0011,00000500,00000000,00000000,000000014817,00000240,UN,00000349,TESOURA ESC.MUNDIAL PULMAX                        
000275,0007,00000000,00000000,00000000,000000023300,00000390,UN,00000000,PENEIRA NYLON 15CM                                
000276,0003,00000000,00000000,00000000,000000007000,00000125,UN,00000000,PENTE LOUVRE REF102-C                             
000277,0003,00001000,00000000,00034500,000000001500,00000050,UN,00000000,PENTE MITROPLAST C/CABO                           
000278,0007,00000000,00000000,00000400,000000026600,00000450,UN,00000000,PENEIRA METAL 08CM                                
000279,0016,00003000,00000000,00000400,000000074975,00001290,UN,00000000,CHAVE AJUSTAVEL 06"                               
000280,0021,00000000,00000000,00000500,000000125802,00001890,UN,00000000,DUCHA DUDA C/BRA€O BRANCA                         
000281,0005,00000000,00000000,00000000,000000014020,00000250,PR,00000000,MEIA LUPO JUVENIL                                 
000282,0008,00000500,00000000,00000600,000000159450,00002500,UN,00000586,MARMITA TERMICA REDONDA                           
000283,0003,00001200,00000000,00000000,000000007500,00000120,UN,00000075,BASE SETIM COLORAMA                               
000284,0003,00001200,00000000,00000000,000000007500,00000120,UN,00000075,BASE UNHAS FRACAS COLORAMA                        
000285,0016,00000000,00000000,00000500,000000049400,00001130,UN,00000000,DESEMPEN.COMP.NAVAL 15X27                         
000286,0019,00001200,00000000,00000100,000000026398,00000400,UN,00000151,POMADA CAL€ADOS PRETA                             
000287,0019,00001200,00000000,00000200,000000020383,00000400,UN,00000151,POMADA CAL€ADOS MARRON                            
000288,0019,00000600,00000000,00000000,000000006000,00000400,UN,00000000,POMADA CAL€ADOS INCOLOR                           
000289,0001,00002000,00000000,00000000,000000001623,00000050,PR,00000015,CADAR€O TENIZ BRANCO                              
000290,0001,00002000,00000000,00000000,000000001604,00000050,PR,00000016,CADAR€O TENIZ PRETO                               
000291,0019,00000000,00000000,00001200,000000017100,00000260,UN,00000060,TINTA TINGIR ROUPA PRETA                          
000292,0019,00001200,00000000,00000000,000000012333,00000190,UN,00000108,OLEO MAQUINA PARATI                               
000293,0019,00000600,00000000,00000300,000000058200,00000880,UN,00000000,KAOL 200ML                                        
000294,0021,00000000,00000000,00000500,000000100200,00001590,UN,00000000,DUCHA FRIA VALE MAX 10`` METALIZADO               
000295,0023,00000000,00000000,00000300,000000067200,00001050,UN,00000000,CORALIT BRILH.0,225ML PRETO FOSCO                 
000296,0020,00000000,00000000,00000000,000000007890,00000199,UN,00000121,PANO COPA ALVEJ DECORADO                          
000297,0019,00001200,00000000,00000200,000000014500,00000220,UN,00000074,ESCOVA ROUPA OVAL MADEIRA                         
000298,0023,00000000,00000000,00000400,000000234900,00003690,UN,00000000,MASSA ACRIL.CORAL 3600ML                          
000299,0019,00002000,00000000,00000000,000000006802,00000100,CA,00000040,NAFTALINA (CART/25GR)                             
000300,0019,00000500,00000000,00000000,000000008000,00000150,UN,00000079,PA LIXO GALVAN.PEQUENA                            
000301,0019,00001500,00000000,00000000,000000027500,00000450,UN,00000181,SODA CAUSTICA SACO 500GR                          
000302,0019,00000600,00000000,00000400,000000072124,00001530,UN,00000000,VASSOURA PIA€AVA NATURAL N3                       
000303,0019,00002000,00000000,00000000,000000029167,00000440,UN,00000183,VASSOURA PIA€AVA LATA 2                           
000304,0019,00002000,00000000,00000000,000000048917,00000750,UN,00000300,VASSOURA PIA€AVA LATA SAPE                        
000305,0019,00000600,00000000,00000400,000000178342,00002695,UN,00000460,VASSOURA PELO RETA ROSSI                          
000306,0019,00000500,00000000,00000000,000000015000,00000490,UN,00000000,AJAX AMONIACO 500ML                               
000307,0019,00001000,00000000,00000000,000000017167,00000330,UN,00000133,RODO MADEIRA 30 CM                                
000308,0019,00001000,00000000,00000000,000000018875,00000350,UN,00000154,RODO MADEIRA 40 CM                                
000309,0018,00002000,00000000,00000000,000000008286,00000125,CX,00000045,VELA BRANCA N.5 C/8                               
000310,0018,00002000,00000000,00000000,000000008280,00000120,CX,00000082,VELA BRANCA N.6 C/8                               
000311,0018,00002000,00000000,00000000,000000030760,00000480,UN,00000138,VELA 7 DIAS BCA MEDIA                             
000312,0028,00000000,00000000,00008800,000000008381,00000135,UN,00000000,PARAF.SEXTAV.S/P 3/8X4"                           
000313,0013,00001000,00000000,00000500,000000075759,00001140,UN,00000250,CASCOREZ UNIVERSAL 500GR                          
000314,0013,00001200,00000000,00001000,000000079900,00001195,LT,00000233,CASCOLA ALBA 200G                                 
000315,0013,00002400,00000000,00001400,000000033600,00000530,UN,00000169,SUPER BONDER 3,0G                                 
000316,0013,00000000,00000000,00000000,000000006500,00000120,UN,00000000,THREE BOND 2G                                     
000317,0013,00002400,00000000,00002600,000000043479,00000660,CX,00000284,DUREPOXI 100G (2 HORAS)                           
000318,0020,00000000,00000000,00000000,000000653600,00009900,UN,00000000,JOGO SUITE ESTEVES CASAL APLICADO                 
000319,0020,00000000,00000000,00000000,000000222200,00003390,UN,00000000,CAPA COLCHAO ESTEVES CASAL                        
000320,0020,00000000,00000000,00000000,000000420100,00012790,UN,00000000,CAPA SOFµ ESTEVES 3/2 LUGARES MALHA               
000321,0020,00000000,00000000,00000000,000000137390,00002095,UN,00000000,FORRO ESTEVES CASAL C/ELAST.                      
000322,0020,00000000,00000000,00000000,000000047480,00000840,UN,00000000,FRONHA ESTEVES                                    
000323,0020,00000000,00000000,00000000,000000020000,00000300,UN,00000000,FRONHA SANTISTA ROYAL COR                         
000324,0020,00000000,00000000,00000000,000000018400,00000275,UN,00000000,FRONHA SANTISTA ROYAL BCA                         
000325,0049,00000500,00000000,00000000,000000019600,00000299,UN,00000165,PANO COPA ESTAMP. C/2UN                           
000326,0020,00001000,00000000,00000000,000000021800,00000330,UN,00000101,PANO COPA FAVO C/ESTAMPA                          
000327,0020,00001000,00000000,00000000,000000021200,00000330,UN,00000000,TOALHA ROSTO TEKA                                 
000328,0006,00000000,00000000,00001700,000000016000,00000490,UN,00000000,CAPA ALMOFADA ESTAMP.                             
000329,0011,00002500,00000000,00003200,000000004812,00000080,UN,00000000,REGUA PLAST.CRISTAL 30CM                          
000330,0011,00001000,00000000,00001200,000000002612,00000050,UN,00000013,TRANSFERIDOR 180GR.LISO PLAST.                    
000331,0011,00001000,00000000,00001000,000000003464,00000060,UN,00000019,ESQUADRO PLAST.21CMX45 CRISTAL                    
000332,0011,00001000,00000000,00001000,000000003464,00000060,UN,00000025,ESQUADRO PLAST.21CMX60 CRISTAL                    
000333,0018,00000300,00000000,00000000,000000179000,00002790,UN,00000900,BOLSA VIAGEM 5121/5221                            
000334,0018,00000600,00000000,00000400,000000239000,00004490,UN,00000000,BOLSA VIAGEM YHS                                  
000335,0018,00000600,00000000,00000000,000000062100,00001060,UN,00000621,BOLSA VIAGEM 2 TAMANHOS                           
000336,0018,00006000,00000000,00003700,000000004848,00000075,UN,00000023,PILHA PEQUENA                                     
000337,0018,00002400,00000000,00000000,000000013687,00000210,UN,00000051,PILHA MEDIA                                       
000338,0018,00004800,00000000,00001100,000000013480,00000230,UN,00000072,PILHA GRANDE                                      
000339,0018,00001000,00000000,00001400,000000032470,00000490,CA,00000200,PILHA ALCALINA PEQ.C/2                            
000340,0018,00000200,00000000,00000100,000000195733,00003030,UN,00002241,LANTERNA HF 07LEDS  607 RECARR.                   
000341,0018,00000000,00000000,00000100,000000149000,00002290,UN,00000000,LANTERNA QOYO 7 LED                               
000342,0018,00000500,00000000,00000000,000000087600,00001320,UN,00000738,LANTERNA PANASONIC FF300                          
000343,0022,00001000,00000000,00000300,000000229900,00002990,UN,00000000,LAMPADA LED KIAN TUBULAR 09W.                     
000344,0022,00001000,00000000,00000000,000000000000,00003290,UN,00000000,LAMPADA LED KIAN TUBULAR 18W.                     
000345,0022,00001000,00000000,00000000,000000135600,00002090,UN,00000000,FILTRO LINHA 03TOM                                
000346,0022,00000000,00000000,00003000,000000080234,00001495,UN,00000000,LAMPADA ELETR.KIAN 3U 25WATS 220V                 
000347,0007,00000500,00000000,00000000,000000028000,00000450,UN,00000000,POTE HERMETICO 850ML C/TRAVAS                     
000348,0007,00000000,00000000,00000000,000000014900,00000199,UN,00000149,CHUVEIRINHO P/TORNEIRA                            
000349,0017,00000000,00000000,00020800,000000002950,00000120,UN,00000000,PORCA BORBOLETA 3/8                               
000350,0026,00000000,00000000,00003700,000000270762,00004050,UN,00000000,ARGAMASSA QUARTZOLIT 20KG PISO S/PISO             
000351,0011,00000300,00000000,00000000,000000019200,00000280,UN,00000159,KIT ESCOLAR 2 GRAU CARTELA                        
000352,0023,00000000,00000000,00000700,000000059700,00000895,UN,00000000,TRINCHA ROMA 4"                                   
000353,0007,00000500,00000000,00000000,000000079000,00001295,UN,00000000,POTE HERMETICO 4,0LT C/TRAVAS                     
000354,0016,00000000,00000000,00000200,000000082234,00001790,UN,00000000,BROCA VIDEA E.LONGA 350X3/8 (10,0MM)              
000355,0021,00000000,00000000,00000400,000000031500,00000495,UN,00000000,PROLONGADOR TORN.ZAMAK 1/2 CURTO                  
000356,0021,00000000,00000000,00000300,000000036700,00000590,UN,00000000,PROLONGADOR TORN.ZAMAK 1/2 MEDIO                  
000357,0021,00000000,00000000,00000400,000000043600,00000690,UN,00000000,PROLONGADOR TORN.ZAMAK 1/2 LONGO                  
000358,0049,00000000,00000000,00000000,000000016000,00000299,UN,00000160,LOU€A VASO PEROLA SORT.                           
000359,0007,00000500,00000000,00000000,000000018000,00000299,UN,00000156,DESPERTADOR A PILHA COLOR                         
000360,0049,00000500,00000000,00000000,000000028400,00000430,UN,00000165,POTE RETANG.800ML C/3UN                           
000361,0007,00000500,00000000,00000000,000000059600,00001590,UN,00000596,BANHEIRA P/BEBE C/DRENO                           
000362,0007,00001000,00000000,00000000,000000011800,00000180,UN,00000000,MATA MOSCA                                        
